Dot Point Measurements																									
																									
Generated: Saturday 28 March 2020 16:12:21																									
																									
filename	frame	time.mins	image.row	image.col	date	location	site.	transect.	latitude	longitude	rugosity	depth	collector	fishing.status	spare	spare.1	broad			fieldofview	relief	bedforms			radius.
18.08.jpg	0		346	3311													Open Water			Open					100
18.08.jpg	0		1035	3311													Open Water			Open					84
18.08.jpg	0		1725	3311													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	84
18.08.jpg	0		2414	3311													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	100
19.01.JPG	0		346	369													Open Water			Open					100
19.01.JPG	0		1035	369													Open Water			Open					84
19.01.JPG	0		1725	369													Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001014	84
19.01.JPG	0		2414	369													Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001014	100
19.01.JPG	0		346	1104													Open Water			Open					70.6
19.01.JPG	0		1035	1104													Open Water			Open					45.2
19.01.JPG	0		1725	1104													Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001014	45.2
19.01.JPG	0		2414	1104													Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001014	70.6
19.01.JPG	0		346	1840													Open Water			Open					57.5
19.01.JPG	0		1035	1840													Open Water			Open					19.2
19.01.JPG	0		1725	1840													Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001014	19.2
19.01.JPG	0		2414	1840													Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001014	57.5
19.01.JPG	0		346	2576													Open Water			Open					70.6
19.01.JPG	0		1035	2576													Open Water			Open					45.2
19.01.JPG	0		1725	2576													Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001014	45.2
19.01.JPG	0		2414	2576													Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001014	70.6
19.01.JPG	0		346	3311													Open Water			Open					100
19.01.JPG	0		1035	3311													Open Water			Open					84
19.01.JPG	0		1725	3311													Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001014	84
19.01.JPG	0		2414	3311													Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001014	100
19.02.JPG	0		346	369													Open Water			Open					100
19.02.JPG	0		1035	369													Open Water			Open					84
19.02.JPG	0		1725	369													Unconsolidated	Sand / mud (fine sand)		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.	3D	Ripples (<10cm height)	82001015	84
19.02.JPG	0		2414	369													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	100
19.02.JPG	0		346	1104													Open Water			Open					70.6
19.02.JPG	0		1035	1104													Open Water			Open					45.2
19.02.JPG	0		1725	1104													Unconsolidated	Sand / mud (fine sand)		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.	3D	Ripples (<10cm height)	82001015	45.2
19.02.JPG	0		2414	1104													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	70.6
19.02.JPG	0		346	1840													Open Water			Open					57.5
19.02.JPG	0		1035	1840													Open Water			Open					19.2
19.02.JPG	0		1725	1840													Unconsolidated	Sand / mud (fine sand)		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.	3D	Ripples (<10cm height)	82001015	19.2
19.02.JPG	0		2414	1840													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	57.5
19.02.JPG	0		346	2576													Open Water			Open					70.6
19.02.JPG	0		1035	2576													Open Water			Open					45.2
19.02.JPG	0		1725	2576													Unconsolidated	Sand / mud (fine sand)		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.	3D	Ripples (<10cm height)	82001015	45.2
19.02.JPG	0		2414	2576													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	70.6
19.02.JPG	0		346	3311													Open Water			Open					100
19.02.JPG	0		1035	3311													Open Water			Open					84
19.02.JPG	0		1725	3311													Unconsolidated	Sand / mud (fine sand)		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.	3D	Ripples (<10cm height)	82001015	84
19.02.JPG	0		2414	3311													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	100
19.03.JPG	0		346	369													Open Water			Open					100
19.03.JPG	0		1035	369													Open Water			Open					84
19.03.JPG	0		1725	369													Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001014	84
19.03.JPG	0		2414	369													Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001014	100
19.03.JPG	0		346	1104													Open Water			Open					70.6
19.03.JPG	0		1035	1104													Open Water			Open					45.2
19.03.JPG	0		1725	1104													Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001014	45.2
19.03.JPG	0		2414	1104													Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001014	70.6
19.03.JPG	0		346	1840													Open Water			Open					57.5
19.03.JPG	0		1035	1840													Open Water			Open					19.2
19.03.JPG	0		1725	1840													Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001014	19.2
19.03.JPG	0		2414	1840													Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001014	57.5
19.03.JPG	0		346	2576													Open Water			Open					70.6
19.03.JPG	0		1035	2576													Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001014	45.2
19.03.JPG	0		1725	2576													Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001014	45.2
19.03.JPG	0		2414	2576													Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001014	70.6
19.03.JPG	0		346	3311													Open Water			Open					100
19.03.JPG	0		1035	3311													Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001014	84
19.03.JPG	0		1725	3311													Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001014	84
19.03.JPG	0		2414	3311													Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001014	100
19.04.JPG	0		346	369													Open Water			Open					100
19.04.JPG	0		1035	369													Open Water			Open					84
19.04.JPG	0		1725	369													Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001014	84
19.04.JPG	0		2414	369													Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001014	100
19.04.JPG	0		346	1104													Open Water			Open					70.6
19.04.JPG	0		1035	1104													Open Water			Open					45.2
19.04.JPG	0		1725	1104													Unconsolidated	Sand / mud (coarse sand)		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.	3D	Ripples (<10cm height)	82001014	45.2
19.04.JPG	0		2414	1104													Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001014	70.6
19.04.JPG	0		346	1840													Open Water			Open					57.5
19.04.JPG	0		1035	1840													Open Water			Open					19.2
19.04.JPG	0		1725	1840													Unconsolidated	Sand / mud (coarse sand)		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.	3D	Ripples (<10cm height)	82001014	19.2
19.04.JPG	0		2414	1840													Unconsolidated	Sand / mud (coarse sand)		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.	3D	Ripples (<10cm height)	82001014	57.5
19.04.JPG	0		346	2576													Open Water			Open					70.6
19.04.JPG	0		1035	2576													Open Water			Open					45.2
19.04.JPG	0		1725	2576													Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001014	45.2
19.04.JPG	0		2414	2576													Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001014	70.6
19.04.JPG	0		346	3311													Open Water			Open					100
19.04.JPG	0		1035	3311													Open Water			Open					84
19.04.JPG	0		1725	3311													Unconsolidated	Sand / mud (coarse sand)		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.	3D	Ripples (<10cm height)	82001014	84
19.04.JPG	0		2414	3311													Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001014	100
19.05.JPG	0		346	369													Open Water			Open					100
19.05.JPG	0		1035	369													Open Water			Open					84
19.05.JPG	0		1725	369													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	3D	Ripples (<10cm height)	82001015	84
19.05.JPG	0		2414	369													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	3D	Ripples (<10cm height)	82001015	100
19.05.JPG	0		346	1104													Open Water			Open					70.6
19.05.JPG	0		1035	1104													Open Water			Open					45.2
19.05.JPG	0		1725	1104													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	3D	Ripples (<10cm height)	82001015	45.2
19.05.JPG	0		2414	1104													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	3D	Ripples (<10cm height)	82001015	70.6
19.05.JPG	0		346	1840													Open Water			Open					57.5
19.05.JPG	0		1035	1840													Open Water			Open					19.2
19.05.JPG	0		1725	1840													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	3D	Ripples (<10cm height)	82001015	19.2
19.05.JPG	0		2414	1840													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	3D	Ripples (<10cm height)	82001015	57.5
19.05.JPG	0		346	2576													Open Water			Open					70.6
19.05.JPG	0		1035	2576													Open Water			Open					45.2
19.05.JPG	0		1725	2576													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	3D	Ripples (<10cm height)	82001015	45.2
19.05.JPG	0		2414	2576													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	3D	Ripples (<10cm height)	82001015	70.6
19.05.JPG	0		346	3311													Open Water			Open					100
19.05.JPG	0		1035	3311													Open Water			Open					84
19.05.JPG	0		1725	3311													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	3D	Ripples (<10cm height)	82001015	84
19.05.JPG	0		2414	3311													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	3D	Ripples (<10cm height)	82001015	100
19.08.JPG	0		346	369													Open Water			Open					100
19.08.JPG	0		1035	369													Open Water			Open					84
19.08.JPG	0		1725	369													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	84
19.08.JPG	0		2414	369													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	100
19.08.JPG	0		346	1104													Open Water			Open					70.6
19.08.JPG	0		1035	1104													Open Water			Open					45.2
19.08.JPG	0		1725	1104													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	45.2
19.08.JPG	0		2414	1104													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	70.6
19.08.JPG	0		346	1840													Open Water			Open					57.5
19.08.JPG	0		1035	1840													Open Water			Open					19.2
19.08.JPG	0		1725	1840													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	19.2
19.08.JPG	0		2414	1840													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	57.5
19.08.JPG	0		346	2576													Open Water			Open					70.6
19.08.JPG	0		1035	2576													Open Water			Open					45.2
19.08.JPG	0		1725	2576													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	45.2
19.08.JPG	0		2414	2576													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	70.6
19.08.JPG	0		346	3311													Open Water			Open					100
19.08.JPG	0		1035	3311													Open Water			Open					84
19.08.JPG	0		1725	3311													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	84
19.08.JPG	0		2414	3311													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	100
2.02.JPG	0		346	369													Open Water			Open					100
2.02.JPG	0		1035	369													Open Water			Open					84
2.02.JPG	0		1725	369													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	84
2.02.JPG	0		2414	369													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	100
2.02.JPG	0		346	1104													Open Water			Open					70.6
2.02.JPG	0		1035	1104													Open Water			Open					45.2
2.02.JPG	0		1725	1104													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	45.2
2.02.JPG	0		2414	1104													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	70.6
2.02.JPG	0		346	1840													Open Water			Open					57.5
2.02.JPG	0		1035	1840													Open Water			Open					19.2
2.02.JPG	0		1725	1840													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	19.2
2.02.JPG	0		2414	1840													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	57.5
2.02.JPG	0		346	2576													Open Water			Open					70.6
2.02.JPG	0		1035	2576													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	45.2
2.02.JPG	0		1725	2576													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	45.2
2.02.JPG	0		2414	2576													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	70.6
2.02.JPG	0		346	3311													Open Water			Open					100
2.02.JPG	0		1035	3311													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	84
2.02.JPG	0		1725	3311													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	84
2.02.JPG	0		2414	3311													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	100
2.03.JPG	0		346	369													Open Water			Open					100
2.03.JPG	0		1035	369													Open Water			Open					84
2.03.JPG	0		1725	369													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	84
2.03.JPG	0		2414	369													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	100
2.03.JPG	0		346	1104													Open Water			Open					70.6
2.03.JPG	0		1035	1104													Open Water			Open					45.2
2.03.JPG	0		1725	1104													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	45.2
2.03.JPG	0		2414	1104													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	70.6
2.03.JPG	0		346	1840													Open Water			Open					57.5
2.03.JPG	0		1035	1840													Open Water			Open					19.2
2.03.JPG	0		1725	1840													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	19.2
2.03.JPG	0		2414	1840													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	57.5
2.03.JPG	0		346	2576													Open Water			Open					70.6
2.03.JPG	0		1035	2576													Open Water			Open					45.2
2.03.JPG	0		1725	2576													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	45.2
2.03.JPG	0		2414	2576													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	70.6
2.03.JPG	0		346	3311													Open Water			Open					100
2.03.JPG	0		1035	3311													Open Water			Open					84
2.03.JPG	0		1725	3311													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	84
2.03.JPG	0		2414	3311													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	100
2.04.JPG	0		346	369													Open Water			Open					100
2.04.JPG	0		1035	369													Open Water			Open					84
2.04.JPG	0		1725	369													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	84
2.04.JPG	0		2414	369													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	100
2.04.JPG	0		346	1104													Open Water			Open					70.6
2.04.JPG	0		1035	1104													Open Water			Open					45.2
2.04.JPG	0		1725	1104													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	45.2
2.04.JPG	0		2414	1104													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	70.6
2.04.JPG	0		346	1840													Open Water			Open					57.5
2.04.JPG	0		1035	1840													Open Water			Open					19.2
2.04.JPG	0		1725	1840													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	19.2
2.04.JPG	0		2414	1840													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	57.5
2.04.JPG	0		346	2576													Open Water			Open					70.6
2.04.JPG	0		1035	2576													Open Water			Open					45.2
2.04.JPG	0		1725	2576													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	45.2
2.04.JPG	0		2414	2576													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	70.6
2.04.JPG	0		346	3311													Open Water			Open					100
2.04.JPG	0		1035	3311													Open Water			Open					84
2.04.JPG	0		1725	3311													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	84
2.04.JPG	0		2414	3311													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	100
2.05.JPG	0		346	369													Open Water			Open					100
2.05.JPG	0		1035	369													Open Water			Open					84
2.05.JPG	0		1725	369													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	84
2.05.JPG	0		2414	369													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	100
2.05.JPG	0		346	1104													Open Water			Open					70.6
2.05.JPG	0		1035	1104													Open Water			Open					45.2
2.05.JPG	0		1725	1104													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	45.2
2.05.JPG	0		2414	1104													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	70.6
2.05.JPG	0		346	1840													Open Water			Open					57.5
2.05.JPG	0		1035	1840													Open Water			Open					19.2
2.05.JPG	0		1725	1840													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	19.2
2.05.JPG	0		2414	1840													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	57.5
2.05.JPG	0		346	2576													Open Water			Open					70.6
2.05.JPG	0		1035	2576													Open Water			Open					45.2
2.05.JPG	0		1725	2576													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	45.2
2.05.JPG	0		2414	2576													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	70.6
2.05.JPG	0		346	3311													Open Water			Open					100
2.05.JPG	0		1035	3311													Open Water			Open					84
2.05.JPG	0		1725	3311													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	84
2.05.JPG	0		2414	3311													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	100
2.06.JPG	0		346	369													Open Water			Open					100
2.06.JPG	0		1035	369													Open Water			Open					84
2.06.JPG	0		1725	369													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	84
2.06.JPG	0		2414	369													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	100
2.06.JPG	0		346	1104													Open Water			Open					70.6
2.06.JPG	0		1035	1104													Open Water			Open					45.2
2.06.JPG	0		1725	1104													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	45.2
2.06.JPG	0		2414	1104													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	70.6
2.06.JPG	0		346	1840													Open Water			Open					57.5
2.06.JPG	0		1035	1840													Open Water			Open					19.2
2.06.JPG	0		1725	1840													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	19.2
