"","ID","bathymetry","TPI","sample","scientific","maxn","longitude","latitude"
"1351",1351,-162.654724121094,-0.0211295951157808,9.02,"Chaetodontidae Heniochus diphreutes",0,759027.631303557,7487207.02515307
"1352",1352,-136.033355712891,-0.0687120333313942,9.06,"Chaetodontidae Heniochus diphreutes",0,760119.739825218,7488232.99807277
"1353",1353,-132.870834350586,-0.0665610581636429,9.07,"Chaetodontidae Heniochus diphreutes",0,759427.087449943,7486283.04916743
"1354",1354,-178.383865356445,-0.0571325607597828,9.08,"Chaetodontidae Heniochus diphreutes",0,758203.779415503,7486150.96938823
"1355",1355,-97.585807800293,0.104066781699657,10.01,"Chaetodontidae Heniochus diphreutes",0,762667.658995623,7490100.15569396
"1356",1356,-99.3325729370117,0.0609821788966656,10.02,"Chaetodontidae Heniochus diphreutes",0,762672.481205213,7490380.32767487
"1357",1357,-90.8180694580078,-0.144142180681229,10.03,"Chaetodontidae Heniochus diphreutes",3,763340.653483073,7490878.37260373
"1358",1358,-161.060394287109,-0.0369151346385479,10.09,"Chaetodontidae Heniochus diphreutes",0,763066.279616948,7495267.17920371
"1359",1359,-165.15934753418,0.00985708460211754,10.11,"Chaetodontidae Heniochus diphreutes",0,763517.963020068,7496528.13186412
"1360",1360,NA,NA,10.12,"Chaetodontidae Heniochus diphreutes",0,765014.537001473,7498893.50295101
"1361",1361,-82.1236267089844,-0.0755893811583519,10.13,"Chaetodontidae Heniochus diphreutes",0,765062.805497171,7494255.3888656
"1362",1362,-74.9313430786133,0.103835061192513,10.14,"Chaetodontidae Heniochus diphreutes",0,766392.295086729,7495783.60009627
"1363",1363,-88.7407073974609,0.105500407516956,10.15,"Chaetodontidae Heniochus diphreutes",0,766667.305747999,7497791.83346488
"1364",1364,-89.4551010131836,0.0406838357448578,6.04,"Cirrhitidae Cirrhitichthys falco",0,760863.057192233,7481723.50636682
"1365",1365,-90.9299240112305,-0.050831638276577,6.05,"Cirrhitidae Cirrhitichthys falco",0,760980.795984866,7482893.46094986
"1366",1366,-95.1537399291992,0.142544746398926,6.12,"Cirrhitidae Cirrhitichthys falco",0,761074.116123975,7484063.8338796
"1367",1367,-79.7921295166016,0.0863062366843224,7.01,"Cirrhitidae Cirrhitichthys falco",0,761994.724647816,7483640.36856162
"1368",1368,-78.8450927734375,-0.0627537444233894,7.02,"Cirrhitidae Cirrhitichthys falco",0,762243.663078039,7483916.33786622
"1369",1369,-77.537353515625,-0.140930309891701,7.03,"Cirrhitidae Cirrhitichthys falco",0,762476.090298544,7484651.19094084
"1370",1370,-70.3975296020508,-0.00435680104419589,7.04,"Cirrhitidae Cirrhitichthys falco",0,763252.438954012,7484357.52638535
"1371",1371,-67.7771682739258,0.00293297809548676,7.05,"Cirrhitidae Cirrhitichthys falco",0,764299.940499012,7484211.98347622
"1372",1372,-67.5841751098633,-0.0166199840605259,7.08,"Cirrhitidae Cirrhitichthys falco",0,764540.521894601,7484003.97630259
"1373",1373,-89.079948425293,0.526582837104797,8.01,"Cirrhitidae Cirrhitichthys falco",0,761913.859428033,7486036.6765009
"1374",1374,-80.2089385986328,0.923622250556946,8.02,"Cirrhitidae Cirrhitichthys falco",0,762567.507192634,7487120.97231703
"1375",1375,-64.9225158691406,0.0362119898200035,8.05,"Cirrhitidae Cirrhitichthys falco",0,765036.916426606,7487197.3720496
"1376",1376,-63.8236236572266,-0.00767078530043364,8.06,"Cirrhitidae Cirrhitichthys falco",0,765215.02745971,7487802.6125547
"1377",1377,-65.5418014526367,0.148975670337677,8.07,"Cirrhitidae Cirrhitichthys falco",0,764832.138995991,7487896.80727465
"1378",1378,-99.5442276000977,-0.0393386706709862,8.12,"Cirrhitidae Cirrhitichthys falco",0,761695.080688299,7487518.1443205
"1379",1379,-117.573989868164,-0.0350268818438053,9.01,"Cirrhitidae Cirrhitichthys falco",0,760519.168204034,7487308.98960317
"1380",1380,-162.654724121094,-0.0211295951157808,9.02,"Cirrhitidae Cirrhitichthys falco",0,759027.631303557,7487207.02515307
"1381",1381,-136.033355712891,-0.0687120333313942,9.06,"Cirrhitidae Cirrhitichthys falco",0,760119.739825218,7488232.99807277
"1382",1382,-132.870834350586,-0.0665610581636429,9.07,"Cirrhitidae Cirrhitichthys falco",0,759427.087449943,7486283.04916743
"1383",1383,-178.383865356445,-0.0571325607597828,9.08,"Cirrhitidae Cirrhitichthys falco",0,758203.779415503,7486150.96938823
"1384",1384,-97.585807800293,0.104066781699657,10.01,"Cirrhitidae Cirrhitichthys falco",0,762667.658995623,7490100.15569396
"1385",1385,-99.3325729370117,0.0609821788966656,10.02,"Cirrhitidae Cirrhitichthys falco",0,762672.481205213,7490380.32767487
"1386",1386,-90.8180694580078,-0.144142180681229,10.03,"Cirrhitidae Cirrhitichthys falco",0,763340.653483073,7490878.37260373
"1387",1387,-161.060394287109,-0.0369151346385479,10.09,"Cirrhitidae Cirrhitichthys falco",0,763066.279616948,7495267.17920371
"1388",1388,-165.15934753418,0.00985708460211754,10.11,"Cirrhitidae Cirrhitichthys falco",0,763517.963020068,7496528.13186412
"1389",1389,NA,NA,10.12,"Cirrhitidae Cirrhitichthys falco",0,765014.537001473,7498893.50295101
"1390",1390,-82.1236267089844,-0.0755893811583519,10.13,"Cirrhitidae Cirrhitichthys falco",0,765062.805497171,7494255.3888656
"1391",1391,-74.9313430786133,0.103835061192513,10.14,"Cirrhitidae Cirrhitichthys falco",0,766392.295086729,7495783.60009627
"1392",1392,-88.7407073974609,0.105500407516956,10.15,"Cirrhitidae Cirrhitichthys falco",0,766667.305747999,7497791.83346488
"1393",1393,-89.4551010131836,0.0406838357448578,6.04,"Cirrhitidae Cyprinocirrhites polyactis",0,760863.057192233,7481723.50636682
"1394",1394,-90.9299240112305,-0.050831638276577,6.05,"Cirrhitidae Cyprinocirrhites polyactis",0,760980.795984866,7482893.46094986
"1395",1395,-95.1537399291992,0.142544746398926,6.12,"Cirrhitidae Cyprinocirrhites polyactis",0,761074.116123975,7484063.8338796
"1396",1396,-79.7921295166016,0.0863062366843224,7.01,"Cirrhitidae Cyprinocirrhites polyactis",0,761994.724647816,7483640.36856162
"1397",1397,-78.8450927734375,-0.0627537444233894,7.02,"Cirrhitidae Cyprinocirrhites polyactis",0,762243.663078039,7483916.33786622
"1398",1398,-77.537353515625,-0.140930309891701,7.03,"Cirrhitidae Cyprinocirrhites polyactis",0,762476.090298544,7484651.19094084
"1399",1399,-70.3975296020508,-0.00435680104419589,7.04,"Cirrhitidae Cyprinocirrhites polyactis",0,763252.438954012,7484357.52638535
"1400",1400,-67.7771682739258,0.00293297809548676,7.05,"Cirrhitidae Cyprinocirrhites polyactis",0,764299.940499012,7484211.98347622
"1401",1401,-67.5841751098633,-0.0166199840605259,7.08,"Cirrhitidae Cyprinocirrhites polyactis",0,764540.521894601,7484003.97630259
"1402",1402,-89.079948425293,0.526582837104797,8.01,"Cirrhitidae Cyprinocirrhites polyactis",0,761913.859428033,7486036.6765009
"1403",1403,-80.2089385986328,0.923622250556946,8.02,"Cirrhitidae Cyprinocirrhites polyactis",0,762567.507192634,7487120.97231703
"1404",1404,-64.9225158691406,0.0362119898200035,8.05,"Cirrhitidae Cyprinocirrhites polyactis",0,765036.916426606,7487197.3720496
"1405",1405,-63.8236236572266,-0.00767078530043364,8.06,"Cirrhitidae Cyprinocirrhites polyactis",0,765215.02745971,7487802.6125547
"1406",1406,-65.5418014526367,0.148975670337677,8.07,"Cirrhitidae Cyprinocirrhites polyactis",0,764832.138995991,7487896.80727465
"1407",1407,-99.5442276000977,-0.0393386706709862,8.12,"Cirrhitidae Cyprinocirrhites polyactis",0,761695.080688299,7487518.1443205
"1408",1408,-117.573989868164,-0.0350268818438053,9.01,"Cirrhitidae Cyprinocirrhites polyactis",0,760519.168204034,7487308.98960317
"1409",1409,-162.654724121094,-0.0211295951157808,9.02,"Cirrhitidae Cyprinocirrhites polyactis",0,759027.631303557,7487207.02515307
"1410",1410,-136.033355712891,-0.0687120333313942,9.06,"Cirrhitidae Cyprinocirrhites polyactis",0,760119.739825218,7488232.99807277
"1411",1411,-132.870834350586,-0.0665610581636429,9.07,"Cirrhitidae Cyprinocirrhites polyactis",0,759427.087449943,7486283.04916743
"1412",1412,-178.383865356445,-0.0571325607597828,9.08,"Cirrhitidae Cyprinocirrhites polyactis",0,758203.779415503,7486150.96938823
"1413",1413,-97.585807800293,0.104066781699657,10.01,"Cirrhitidae Cyprinocirrhites polyactis",0,762667.658995623,7490100.15569396
"1414",1414,-99.3325729370117,0.0609821788966656,10.02,"Cirrhitidae Cyprinocirrhites polyactis",0,762672.481205213,7490380.32767487
"1415",1415,-90.8180694580078,-0.144142180681229,10.03,"Cirrhitidae Cyprinocirrhites polyactis",0,763340.653483073,7490878.37260373
"1416",1416,-161.060394287109,-0.0369151346385479,10.09,"Cirrhitidae Cyprinocirrhites polyactis",0,763066.279616948,7495267.17920371
"1417",1417,-165.15934753418,0.00985708460211754,10.11,"Cirrhitidae Cyprinocirrhites polyactis",0,763517.963020068,7496528.13186412
"1418",1418,NA,NA,10.12,"Cirrhitidae Cyprinocirrhites polyactis",0,765014.537001473,7498893.50295101
"1419",1419,-82.1236267089844,-0.0755893811583519,10.13,"Cirrhitidae Cyprinocirrhites polyactis",1,765062.805497171,7494255.3888656
"1420",1420,-74.9313430786133,0.103835061192513,10.14,"Cirrhitidae Cyprinocirrhites polyactis",0,766392.295086729,7495783.60009627
"1421",1421,-88.7407073974609,0.105500407516956,10.15,"Cirrhitidae Cyprinocirrhites polyactis",1,766667.305747999,7497791.83346488
"1422",1422,-89.4551010131836,0.0406838357448578,6.04,"Congridae Conger spp",0,760863.057192233,7481723.50636682
"1423",1423,-90.9299240112305,-0.050831638276577,6.05,"Congridae Conger spp",0,760980.795984866,7482893.46094986
"1424",1424,-95.1537399291992,0.142544746398926,6.12,"Congridae Conger spp",0,761074.116123975,7484063.8338796
"1425",1425,-79.7921295166016,0.0863062366843224,7.01,"Congridae Conger spp",0,761994.724647816,7483640.36856162
"1426",1426,-78.8450927734375,-0.0627537444233894,7.02,"Congridae Conger spp",0,762243.663078039,7483916.33786622
"1427",1427,-77.537353515625,-0.140930309891701,7.03,"Congridae Conger spp",0,762476.090298544,7484651.19094084
"1428",1428,-70.3975296020508,-0.00435680104419589,7.04,"Congridae Conger spp",0,763252.438954012,7484357.52638535
"1429",1429,-67.7771682739258,0.00293297809548676,7.05,"Congridae Conger spp",0,764299.940499012,7484211.98347622
"1430",1430,-67.5841751098633,-0.0166199840605259,7.08,"Congridae Conger spp",0,764540.521894601,7484003.97630259
"1431",1431,-89.079948425293,0.526582837104797,8.01,"Congridae Conger spp",0,761913.859428033,7486036.6765009
"1432",1432,-80.2089385986328,0.923622250556946,8.02,"Congridae Conger spp",0,762567.507192634,7487120.97231703
"1433",1433,-64.9225158691406,0.0362119898200035,8.05,"Congridae Conger spp",0,765036.916426606,7487197.3720496
"1434",1434,-63.8236236572266,-0.00767078530043364,8.06,"Congridae Conger spp",0,765215.02745971,7487802.6125547
"1435",1435,-65.5418014526367,0.148975670337677,8.07,"Congridae Conger spp",0,764832.138995991,7487896.80727465
"1436",1436,-99.5442276000977,-0.0393386706709862,8.12,"Congridae Conger spp",0,761695.080688299,7487518.1443205
"1437",1437,-117.573989868164,-0.0350268818438053,9.01,"Congridae Conger spp",0,760519.168204034,7487308.98960317
"1438",1438,-162.654724121094,-0.0211295951157808,9.02,"Congridae Conger spp",0,759027.631303557,7487207.02515307
"1439",1439,-136.033355712891,-0.0687120333313942,9.06,"Congridae Conger spp",0,760119.739825218,7488232.99807277
"1440",1440,-132.870834350586,-0.0665610581636429,9.07,"Congridae Conger spp",0,759427.087449943,7486283.04916743
"1441",1441,-178.383865356445,-0.0571325607597828,9.08,"Congridae Conger spp",0,758203.779415503,7486150.96938823
"1442",1442,-97.585807800293,0.104066781699657,10.01,"Congridae Conger spp",0,762667.658995623,7490100.15569396
"1443",1443,-99.3325729370117,0.0609821788966656,10.02,"Congridae Conger spp",0,762672.481205213,7490380.32767487
"1444",1444,-90.8180694580078,-0.144142180681229,10.03,"Congridae Conger spp",0,763340.653483073,7490878.37260373
"1445",1445,-161.060394287109,-0.0369151346385479,10.09,"Congridae Conger spp",0,763066.279616948,7495267.17920371
"1446",1446,-165.15934753418,0.00985708460211754,10.11,"Congridae Conger spp",0,763517.963020068,7496528.13186412
